"Time","power 3devo-recycling-station","power olsk-large-laser-1","power prusa-mini-1","power prusa-mini-2","power prusa-mk4-1","power prusa-mk4-2","power prusa-mk4-3","power prusa-xl-1"
2024-11-15 12:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 12:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 12:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 12:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 12:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 12:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 12:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 12:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 12:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 12:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 12:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 12:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 13:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 14:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 15:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 16:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 17:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 18:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 19:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 20:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 21:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 22:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-15 23:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 00:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 08:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 08:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 09:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 10:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 11:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 12:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 13:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 14:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 15:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 16:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 17:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 18:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 19:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 20:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 21:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 21:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 21:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 21:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 21:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 21:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-16 21:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
